Body Id,Platform,Primer Color,Topcoat Color,Topcoat Last Used,Ambient Humidity,Ambient Temperature,Paint Temperature,Paint Pressure,Electrical Resistivity,Paint Viscosity,Basecoat Humidity,Basecoat Temperature,Clearcoat Humidity,Clearcoat Temperature,Engine Run Number,Primer Applied,Dust Defect
VNH6L60720,BLR,MK01,BK16,1,76.4202347,25.1491585,21.7999992,6.75955057,546,42.12,72.1919632,25.5642052,66.9033737,26.4623871,1,0,1
VNH6L60752,BLR,MK01,BK16,2,77.0298309,25.1167336,22,6.49887657,546,42.12,72.1919632,25.5966301,66.773674,26.5272408,1,0,1
VNH6L60750,BLR,MK01,BK16,2,77.0622559,25.1491585,22.2000008,6.53258419,546,42.12,72.1595383,25.5642052,66.6147919,26.5596657,1,0,1
VNH6L60628,BLR,MK01,BK16,1,77.2535706,25.1491585,22.2999992,6.48539352,546,42.12,72.1595383,25.5642052,66.5175095,26.5596657,1,0,0
ARH6L58998,LTV,MK01,BK16,3,77.2535706,25.1815834,22.6000004,6.52359581,546,42.12,72.0298309,25.7587547,66.6796417,26.494812,1,0,0
ARH6L58895,LTV,MK01,BK16,2,77.3508453,25.2140083,22.7999992,6.71460676,546,42.12,71.997406,25.7587547,66.997406,26.4299622,1,0,0
VNH6L60494,BLR,MK01,BK16,2,77.4773026,25.0843086,23,6.51460695,546,42.12,72.0946884,25.5642052,67.0622559,26.3326874,1,0,0
ARH6L59004,LTV,MK01,BK16,2,77.574585,25.019455,23.2000008,6.63595533,546,42.12,72.1919632,25.5642052,67.2535706,26.27108,1,0,0
VNH6L60478,BLR,MK01,BK16,2,78.7256851,24.9546051,23.1000004,6.6561799,546,42.12,72.9604416,25.4053192,67.4481201,26.2062263,1,0,0
VNH6L60544,BLR,MK01,BK16,11,79.3352814,24.6984444,22.3999996,6.6112361,546,42.12,73.0869064,25.3404694,68.0869064,26.0765266,1,0,0
VNH6L60449,BLR,MK01,BK16,4,79.497406,24.6984444,22.7000008,6.48988771,546,42.12,73.1841812,25.4701691,68.2490311,26.1089516,2,0,0
VNH6L60643,BLR,MK01,BK16,2,79.4001312,24.7308693,22.8999996,6.56629229,546,42.12,72.8307419,25.629055,68.281456,26.1413765,1,0,0
ARH6L58920,LTV,MK01,BK16,1,82.282753,24.3806763,23.1000004,6.8224721,546,42.12,73.3430634,25.3404694,68.1841812,26.1738014,1,0,0
ARH6L58999,LTV,MK01,BK16,4,88.1485138,23.0966301,22.2999992,6.60674143,546,42.12,73.0252914,25.3080444,68.1193314,26.2062263,1,0,0
ARH6L59009,LTV,MK01,BK16,2,89.4941635,22.7464333,21.7999992,6.633708,546,42.12,73.0252914,25.2756195,68.1517563,26.1089516,1,0,0
ARH6L59002,LTV,MK01,BK16,10,88.2101212,23.3852158,22.6000004,6.67415714,546,42.12,72.7042847,25.1491585,68.6965027,25.787941,1,0,0
ARH6L59011,LTV,MK01,BK16,2,87.2179031,23.6413765,22.7999992,6.46966314,546,42.12,72.3832703,25.2756195,68.9850845,25.787941,1,0,0
ARH6L58994,LTV,MK01,BK16,2,85.7425461,23.6738014,22.8999996,6.739326,546,42.12,72.2535706,25.3404694,69.1763992,25.7587547,1,0,0
VNH6L60505,BLR,MK01,BK16,3,83.4695206,23.8359299,23.2000008,6.78202248,546,42.12,71.5175095,25.4377441,69.2412491,25.6614799,1,0,0
ARH6L59023,LTV,MK01,BK16,8,82.282753,23.8975372,21.7999992,6.73707867,546,42.12,72.2859955,25.2140083,69.4001312,25.629055,1,0,0
ARH6L58971,LTV,MK01,BK16,5,82.5389099,23.9623871,22.2000008,6.52809,546,42.12,72.5421524,25.2431908,69.5298309,25.629055,1,0,0
VNH6L60742,BLR,MK01,BK16,2,82.1887207,23.9299622,22.3999996,6.64943838,546,42.12,72.8631668,25.2140083,69.6887207,25.7263298,1,0,0
VNH6L60589,BLR,MK01,BK16,2414,87.6977997,23.0642052,22.5,6.53483152,548,41.97,72.5745773,25.019455,69.3060989,26.1413765,1,0,0
ARH6L59026,LTV,MK01,BK16,5,86.9617386,23.1939049,22.8999996,6.46516848,548,41.97,72.3184204,24.9546051,69.2088242,26.1089516,1,0,0
VNH6L60751,BLR,MK01,BK16,12,85.1686172,23.2263298,22,6.45842695,548,41.97,71.8385239,25.019455,68.5992279,26.2062263,1,0,0
VNH6L60598,BLR,MK01,BK16,6,84.9416351,23.2587547,22.6000004,6.4449439,548,41.97,71.8060989,25.019455,68.5376129,26.1738014,1,0,0
VNH6L60594,BLR,MK01,BK16,1,85.2626495,23.2263298,22.7000008,6.45168543,548,41.97,71.8060989,25.019455,68.6316528,26.1738014,1,0,0
ARH6L58960,LTV,MK01,BK16,2,85.2626495,23.1614799,22.7999992,6.35280895,548,41.97,71.9033737,24.9546051,68.7937775,26.1413765,1,0,0
VNH6L60779,BLR,MK01,BK16,9,85.774971,23.1939049,22.2000008,6.50337076,548,41.97,72.0946884,24.9254227,69.3709488,26.0765266,1,0,0
G4H6L00052,MAHINDRAG4,MK08,BK12,2544,85.9695206,23.1939049,21.7999992,6.53033733,548,41.97,72.2535706,24.9546051,69.273674,26.1089516,1,1,0
ARH6L59001,LTV,MK01,BK16,4,86.2256851,23.1939049,21.8999996,6.35505629,548,41.97,72.1595383,24.9546051,69.3060989,26.1413765,1,0,0
ARH6L59008,LTV,MK01,BK16,7,86.6731567,23.2263298,22.6000004,6.46516848,548,41.97,72.2859955,25.0518837,69.0823669,26.2386513,1,0,0
VNH6L60610,BLR,MK01,BK16,1,86.8320389,23.2587547,22.7000008,6.45168543,548,41.97,72.2859955,25.0843086,69.0499344,26.2386513,1,0,0
VNH6L60605,BLR,MK01,BK16,3,86.9617386,23.2263298,22.8999996,6.40449429,548,41.97,72.1919632,25.1167336,68.8878098,26.3326874,1,0,0
VMH6L64483,BLR,PK02,BK05,5626,86.8320389,23.2263298,23.1000004,6.33033705,548,41.97,72.1595383,25.0518837,68.8878098,26.3975372,1,1,0
VNH6L60604,BLR,MK01,BK16,4,86.6407318,23.3236084,23.2000008,6.35955048,548,41.97,72.3508453,25.0518837,68.8262024,26.3651123,1,0,0
VNH6L60782,BLR,MK01,BK16,2,86.6083069,23.3852158,22.6000004,6.35505629,548,41.97,72.3184204,25.019455,68.7289276,26.3975372,1,0,0
VNH6L60609,BLR,MK01,BK16,2,86.3521423,23.3527908,22.1000004,6.51235962,548,41.97,72.3184204,25.0843086,68.6316528,26.3975372,1,0,0
ARH6L58922,LTV,MK01,BK16,2,86.25811,23.3852158,22,6.58876419,548,41.97,72.1919632,25.2140083,68.6965027,26.3651123,1,0,0
ARH6L59003,LTV,MK01,BK16,2,86.3845673,23.4500656,22.2000008,6.59101152,548,41.97,71.997406,25.2756195,68.7937775,26.3651123,1,0,0
U3H6L40357,U301,MK09,BK11,30,86.2256851,23.4176407,22.2000008,6.36179781,548,41.97,71.997406,25.2756195,68.8262024,26.3651123,1,1,0
VNH6L60644,BLR,MK01,BK16,4,86.0635605,23.4176407,22.3999996,6.42696619,548,41.97,71.7412491,25.2431908,68.9526596,26.3651123,1,1,1
AZH6L69663,S101,PK02,BK13,4163,86.481842,23.4824905,22.7999992,6.59775305,548,41.97,72.0298309,25.3080444,69.1439743,26.3002625,1,1,0
AZH6L69666,S101,PK02,BK13,3,86.1932602,23.4176407,23.1000004,6.3887639,548,41.97,71.9033737,25.3080444,69.273674,26.27108,1,1,1
VMH6L64476,BLR,PK02,BK01,56,86.1284103,23.4824905,23.1000004,6.48539352,548,41.97,71.8385239,25.3404694,69.4001312,26.2386513,1,1,0
U3H6L40362,U301,MK09,BK11,15,86.0635605,23.4824905,22.3999996,6.37752819,548,41.97,71.9357986,25.3080444,69.4649811,26.3002625,1,1,0
AWH6L10496,W207,PK02,BK10,5534,85.8398209,23.5797691,22,6.56853962,548,41.97,71.9357986,25.3728943,69.3385239,26.3326874,1,1,0
AW06M77517,W207,MK09,BK11,7,85.6809387,23.6089516,22.2999992,6.52584267,548,41.97,71.7412491,25.4053192,69.1763992,26.3975372,1,1,0
G4H6L00053,MAHINDRAG4,MK08,BK12,52,85.8073959,23.6089516,22.7999992,6.51685381,548,41.97,72.1595383,25.3404694,68.8553848,26.5596657,1,1,0
AWH6L10502,W207,MK08,BK12,2,85.8722458,23.5797691,23,6.42696619,548,41.97,71.9649811,25.3404694,68.7613525,26.621273,1,1,0
VNH6L60845,BLR,MK01,BK16,25,86.25811,23.5473442,23.1000004,6.43370771,548,41.97,72.3832703,25.4053192,68.6316528,26.6861229,1,0,0
VNH6L60847,BLR,MK01,BK16,4,86.3521423,23.6738014,22.2000008,6.54831457,548,41.97,72.1595383,25.4993515,68.4727631,26.6861229,1,0,0
VPH6L16483,BLRPICKUP,MK01,BK16,3,85.7425461,23.7062263,21.8999996,6.366292,548,41.97,71.8709488,25.5642052,68.5700378,26.6861229,1,0,0
VNH6L60844,BLR,MK01,BK16,3,85.3274994,23.8035049,22.1000004,6.47191,548,41.97,71.6472168,25.5966301,68.8262024,26.621273,1,0,0
VNH6L60839,BLR,MK01,BK16,4,84.4617386,23.8359299,22.5,6.65393257,548,41.97,71.8385239,25.4993515,69.1763992,26.4299622,1,0,1
ARH6L59000,LTV,MK01,BK16,2,82.1238708,24.1861229,22,6.60898876,548,41.97,71.6796417,25.6939049,69.2412491,26.5272408,1,0,0
ARH6L58953,LTV,MK01,BK16,2,82.059021,24.2185478,22.2000008,6.41797781,548,41.97,72.4481201,25.5317802,69.0499344,26.5888481,1,0,0
VNH6L60602,BLR,MK01,BK16,3,81.6439743,24.2834015,22.5,6.63820219,548,41.97,72.5421524,25.4701691,68.6640778,26.7185478,1,0,0
AZH6L69667,S101,MK09,BK11,43,81.9941635,24.2185478,22.6000004,6.52584267,548,41.97,72.6070099,25.4701691,68.4403381,26.7509727,1,1,0
VMH6L64319,BLR,PK02,BK16,3,82.506485,24.153698,22.7999992,6.45168543,548,41.97,72.8631668,25.3728943,68.3106384,26.8158264,1,1,0
AWH6L10498,W207,PK02,BK01,56,82.6686172,24.153698,23,6.61573029,548,41.97,73.0252914,25.4053192,68.2490311,26.8450089,1,1,1
VNH6L60849,BLR,MK01,BK16,5,83.1485138,24.1245155,23.2000008,6.38651705,548,41.97,73.0544739,25.4377441,68.3430634,26.7834015,1,0,0
AWH6L10497,W207,PK02,BK10,56,83.8229599,23.9299622,22.7000008,6.373034,548,41.97,72.6718597,25.4053192,68.505188,26.6861229,1,1,0
VNH6L60816,BLR,MK01,BK16,5,85.6160889,23.6089516,22,6.41797781,548,41.97,72.6718597,25.4053192,68.8878098,26.5272408,1,0,0
VNH6L60841,BLR,MK01,BK16,2,85.9370956,23.4824905,22,6.47415733,548,41.97,72.765892,25.3728943,69.0499344,26.4623871,1,0,0
ARH6L59032,LTV,MK01,BK16,8,85.998703,23.6089516,22.7999992,6.56179762,548,41.97,73.505188,25.2431908,69.9773026,26.2062263,1,0,0
ARH6L59056,LTV,MK01,BK16,1,85.9695206,23.6089516,22.7999992,6.41573048,548,41.97,73.505188,25.2431908,70.1070099,26.1413765,1,0,0
ARH6L58993,LTV,MK01,BK16,2,85.774971,23.6738014,23,6.33258438,548,41.97,73.505188,25.2431908,70.1394348,26.1738014,1,0,1
ARH6L58991,LTV,MK01,BK16,1,85.2626495,23.6413765,23.1000004,6.33483171,548,41.97,72.7042847,25.4053192,70.1718597,26.1738014,1,0,0
VNH6L60861,BLR,MK01,BK16,3,85.1037674,23.7062263,22.8999996,6.5999999,548,41.97,72.2243881,25.5642052,70.1394348,26.27108,1,0,0
ARH6L58916,LTV,MK01,BK16,2,85.0389099,23.7062263,22.2999992,6.47415733,548,41.97,71.8709488,25.5642052,70.1070099,26.27108,1,0,0
VNH6L60854,BLR,MK01,BK16,2,85.006485,23.7386513,22.1000004,6.35955048,548,41.97,71.773674,25.5642052,69.9773026,26.3326874,1,0,0
U3H6L40364,U301,MK09,BK11,36,84.8151779,23.8359299,22.2999992,6.6561799,548,41.97,71.773674,25.6939049,69.7859955,26.4623871,1,1,1
U3H6L40366,U301,MK09,BK11,4,85.2950745,23.7710762,22.7000008,6.47865152,548,41.97,71.773674,25.6614799,69.4325562,26.5888481,1,1,0
AZH6L69653,S101,MK09,BK11,1,85.551239,23.8359299,22.7999992,6.48764038,548,41.97,71.9357986,25.629055,69.4001312,26.653698,1,1,1
AZH6L69649,S101,MK09,BK11,2,85.3923492,23.8359299,22.8999996,6.49887657,548,41.97,71.9033737,25.629055,69.1763992,26.7509727,1,1,0
AZH6L69676,S101,MK09,BK11,5,84.5914459,23.994812,22.8999996,6.3438201,548,41.97,71.8060989,25.7587547,68.7937775,26.9098587,1,1,0
AZH6L69669,S101,MK09,BK11,2,84.6238708,23.994812,22.2000008,6.34157324,548,41.97,71.7412491,25.787941,68.5376129,26.9422836,1,1,1
AZH6L69668,S101,MK09,BK11,2,84.7503281,24.0272408,22.1000004,6.55955076,548,41.97,71.8060989,25.8203659,68.4727631,26.9747086,1,1,1
VNH6L60810,BLR,MK01,BK16,22,83.9169922,24.0920906,22.2000008,6.44719124,548,41.97,71.8060989,25.787941,68.3430634,26.9747086,1,0,1
U3H6L40354,U301,MK09,BK11,4,84.3968887,24.0920906,22.2999992,6.47865152,548,41.97,71.8709488,25.8203659,68.3754883,26.9098587,1,1,0
VNH6L60831,BLR,MK01,BK16,4,84.2704315,24.0920906,22.6000004,6.51235962,548,41.97,71.8385239,25.8203659,68.5992279,26.8450089,1,0,1
ARH6L59024,LTV,MK01,BK16,2,84.0791245,24.1245155,22.7999992,6.62471914,548,41.97,71.8060989,25.7587547,68.8262024,26.7509727,1,0,0
VPH6L16504,BLRPICKUP,MK01,BK16,3,84.6238708,24.0920906,23.1000004,6.35955048,548,41.97,71.9033737,25.7587547,69.1763992,26.653698,1,0,1
VNH6L60867,BLR,MK01,BK16,3,83.790535,24.0596657,22.8999996,6.56629229,548,41.97,71.6796417,25.6939049,69.3385239,26.5596657,1,0,0
ARH6L59058,LTV,MK01,BK16,2,84.3028564,23.994812,22.1000004,6.46516848,548,41.97,72.0622559,25.6614799,69.5298309,26.494812,1,0,0
VNH6L60817,BLR,MK01,BK16,2,83.8229599,24.0272408,21.8999996,6.48764038,548,41.97,72.1919632,25.5966301,69.5946884,26.494812,1,0,0
AW06M77516,W207,MK09,BK11,17,83.3722458,24.0596657,22.1000004,6.31011248,548,41.97,72.1919632,25.5642052,69.497406,26.4299622,1,1,0
VNH6L60516,BLR,MK01,BK16,4,83.566803,24.0596657,22.2000008,6.33483171,548,41.97,72.1919632,25.5966301,69.5622559,26.494812,1,0,0
VNH6L60558,BLR,MK01,BK16,1,83.4046707,24.0272408,22.3999996,6.63595533,548,41.97,71.8385239,25.629055,69.5298309,26.5272408,1,0,0
VNH6L60724,BLR,MK01,BK16,2,83.1485138,24.1245155,22.6000004,6.66741562,548,41.97,71.9033737,25.6939049,69.4001312,26.5596657,1,0,0
VNH6L60832,BLR,MK01,BK16,3,83.8845673,23.9299622,22.7999992,6.38202238,548,41.97,71.9357986,25.5966301,69.1763992,26.6861229,1,0,0
VNH6L60863,BLR,MK01,BK16,2,84.2055817,23.9299622,22.8999996,6.36179781,548,41.97,71.8709488,25.4701691,68.8262024,26.7185478,1,0,1
AW06M77524,W207,PK02,BK01,80,83.9169922,23.9623871,22.8999996,6.53932571,548,41.97,71.9649811,25.4701691,68.7613525,26.7834015,1,1,0
VNH6L60833,BLR,MK01,BK16,3,84.1407318,23.9623871,23,6.36404514,548,41.97,72.0946884,25.4701691,68.5376129,26.8450089,1,0,0
AW06M77523,W207,PK02,BK01,4,83.9494171,23.8975372,23.1000004,6.44719124,548,41.97,72.4156952,25.5317802,68.4727631,26.8450089,1,1,1
AW06M77522,W207,MK09,BK11,17,84.4941635,23.8975372,23.1000004,6.41123581,548,41.97,72.1919632,25.5966301,68.3430634,26.8774338,1,1,0
VNH6L60674,BLR,MK01,BK16,9,83.5343704,24.1245155,22.1000004,6.48314619,548,41.97,72.1919632,25.7263298,68.6640778,26.7834015,1,1,0
AW06M77515,W207,MK09,BK11,6,83.3722458,24.153698,22,6.57977533,548,41.97,71.8385239,25.629055,68.6965027,26.7834015,1,1,1
VPH6L16506,BLRPICKUP,MK01,BK16,3,83.1485138,24.3158264,22.1000004,6.52584267,548,41.97,72.0298309,25.5966301,68.9850845,26.6861229,1,0,0
ARH6L59045,LTV,MK01,BK16,4,81.6763992,24.6984444,22.5,6.53258419,548,41.97,72.5745773,25.7263298,69.4649811,26.621273,1,0,0
AW06M77519,W207,PK02,BK10,94,81.4494171,24.7308693,22.6000004,6.35505629,548,41.97,72.4156952,25.7263298,69.497406,26.5888481,1,1,1
AWG6L10141,W207,PK02,BK01,17,81.0992279,24.6984444,22.7999992,6.41123581,548,41.97,72.5097275,25.787941,69.5946884,26.5888481,3,1,0
VNH6L60822,BLR,MK01,BK16,11,80.7457886,24.7632942,22.2999992,6.91235971,548,41.97,72.8631668,25.7587547,69.0823669,26.8774338,1,0,1
AZH6L69654,S101,MK09,BK11,19,80.298317,24.795723,22.1000004,6.54606771,548,41.97,72.6718597,25.7263298,68.5700378,27.0071335,1,1,0
VNH6L60868,BLR,MK01,BK16,4,79.7859955,24.6984444,22.2000008,6.54382038,548,41.97,72.798317,25.5317802,67.765892,27.0071335,1,0,1
U3H6L40356,U301,MK09,BK11,3,80.522049,24.6044121,22.2000008,6.54382038,548,41.97,72.8955917,25.4377441,67.4156952,26.9422836,1,1,1
VNH6L60708,BLR,MK01,BK16,5,80.489624,24.6044121,22.5,6.37078667,548,41.97,73.0869064,25.4701691,67.2243881,26.7185478,1,0,0
VNH6L60635,BLR,MK01,BK16,45,78.5992279,24.8605728,23.1000004,6.43820238,548,41.97,73.0869064,25.4377441,67.765892,26.3651123,1,0,0
VNH6L60690,BLR,MK01,BK16,1,78.9526596,24.795723,23.2000008,6.7056179,548,41.97,73.0544739,25.4377441,67.7042847,26.3651123,1,0,1
VNH6L60873,BLR,MK01,BK16,2,80.7782135,24.636837,22.6000004,6.62921333,548,41.97,73.3430634,25.4053192,67.6070099,26.3326874,1,0,0
AZH6L69673,S101,MK09,BK11,54,81.290535,24.5071335,22.1000004,6.43146086,548,41.97,73.4403381,25.4053192,67.7367096,26.3326874,1,1,1
U3H6L40355,U301,MK09,BK11,1,81.8352814,24.4747086,22,6.69438219,548,41.97,73.505188,25.4053192,67.7367096,26.3326874,1,1,1
ARH6L59069,LTV,MK01,BK16,1,81.9001312,24.8281479,22.7999992,6.36404514,548,41.97,73.4403381,25.7263298,69.0823669,26.1738014,1,0,1
VNH6L60726,BLR,MK01,BK16,2,80.6809387,25.0518837,23,6.38651705,548,41.97,72.6718597,26.0149155,69.4325562,26.1089516,1,0,1
ARH6L59065,LTV,MK01,BK16,4,79.4001312,25.0518837,23.1000004,6.51460695,548,41.97,71.6472168,25.9500656,69.8184204,26.0441017,1,0,0
VNH6L60803,BLR,MK01,BK16,2,79.1763992,25.019455,22.7999992,6.50786543,548,41.97,71.5823593,25.9176407,69.8832703,26.0765266,1,0,0
VNH6L60778,BLR,MK01,BK16,2,80.0421524,24.8929977,22.1000004,6.40449429,548,41.97,72.2859955,25.7587547,69.9448776,26.0149155,1,0,0
VNH6L60642,BLR,MK01,BK16,2,80.4571991,25.0518837,22,6.41348314,548,41.97,72.2859955,26.0149155,70.0097275,26.1089516,1,0,1
AW06M77520,W207,PK02,BK01,17,80.8430634,25.0518837,22.8999996,6.373034,548,41.97,72.2535706,25.9824905,69.9156952,26.3326874,1,1,1
VNH6L60645,BLR,MK01,BK16,11,79.8800278,25.2140083,23.1000004,6.40898895,548,41.97,72.3832703,26.0765266,69.9448776,26.3975372,1,0,0
AW06M77518,W207,MK09,BK11,33,79.497406,25.2756195,23.2000008,6.39550591,548,41.97,72.3832703,26.0765266,69.9156952,26.3975372,1,1,0
AWH6L10511,W207,MK08,BK12,244,79.6238708,25.2431908,22.6000004,6.3887639,548,41.97,72.3832703,26.0765266,69.8184204,26.4299622,1,1,0
AWH6L10512,W207,MK08,BK12,2,80.4571991,25.1491585,22.1000004,6.4449439,548,41.97,72.1595383,26.1413765,69.7535706,26.494812,1,1,1
AWG6L12808,W207,MK09,BK11,6,80.6485138,25.1815834,22.2000008,6.62696648,548,41.97,72.2243881,26.2062263,69.6887207,26.5272408,3,1,1
AZH6L69656,S101,MK09,BK11,4,80.522049,25.2140083,22.6000004,6.62921333,548,41.97,72.0622559,26.1413765,69.6271133,26.5888481,1,1,0
AZH6L69655,S101,MK09,BK11,3,82.1887207,24.4747086,22.8999996,6.36853933,548,41.97,72.8307419,25.7263298,68.9202347,26.4623871,1,1,1
VNH6L60601,BLR,MK01,BK16,17,82.8923492,24.1861229,23.1000004,6.39325857,548,41.97,72.765892,25.6939049,68.9850845,26.4299622,1,0,0
VNH6L60860,BLR,MK01,BK16,2,84.9740601,23.8035049,23.1000004,6.53483152,548,41.97,72.798317,25.5317802,68.7289276,26.3651123,1,0,1
VNH6L60647,BLR,MK01,BK16,2,85.9695206,23.6413765,23.1000004,6.35280895,548,41.97,72.8631668,25.4993515,68.7613525,26.2386513,1,0,0
VNH6L60805,BLR,MK01,BK16,3,85.6485138,23.6738014,22.1000004,6.64719105,548,41.97,72.8955917,25.4377441,68.9526596,26.1413765,1,0,1
VNH6L60710,BLR,MK01,BK16,3,85.8398209,23.7386513,22.2000008,6.41797781,548,41.97,73.0869064,25.4377441,69.2088242,26.0441017,1,0,0
VNH6L60807,BLR,MK01,BK16,6,85.3923492,24.0920906,23.2000008,6.54157305,548,41.97,73.1841812,25.5317802,70.489624,25.8527908,1,0,0
U3H6L40351,U301,MK09,BK11,23,84.9740601,24.0272408,23.2000008,6.39775276,548,41.97,73.0252914,25.5317802,70.6193314,25.8203659,1,1,0
VNH6L60650,BLR,MK01,BK16,5,85.1037674,24.1861229,22.1000004,6.57303381,548,41.97,72.765892,25.6939049,71.0343704,25.787941,1,0,1
U3H6L40359,U301,MK09,BK11,6,84.8151779,24.2185478,22.1000004,6.71910143,548,41.97,72.5097275,25.7587547,71.290535,25.7263298,1,1,1
AW06M77521,W207,MK09,BK11,2,84.9740601,24.1861229,22.2999992,6.61797762,548,41.97,72.3508453,25.787941,71.3878098,25.8203659,1,1,1
U3H6L40358,U301,MK09,BK11,2,85.2626495,24.4098587,22.6000004,6.52809,548,41.97,72.2243881,26.0149155,71.5175095,25.787941,1,1,1
AZH6L69658,S101,PK02,BK13,308,84.559021,24.3806763,22.6000004,6.3393259,548,41.97,71.8385239,26.0149155,71.6439743,25.787941,1,1,1
VNH6L60732,BLR,MK01,BK16,9,84.782753,24.2834015,22.7999992,6.33707857,548,41.97,71.9649811,25.9824905,71.8352814,25.787941,1,0,1
VNH6L60912,BLR,MK01,BK16,4,85.006485,24.2834015,23.1000004,6.51011229,548,41.97,72.1271133,25.9824905,71.8677063,25.8203659,1,0,1
VMH6L64366,BLR,PK02,BK16,1,84.6238708,24.2834015,22.7999992,6.42022467,548,41.97,71.7412491,25.9824905,72.0622559,25.787941,1,1,0
VMH6L64370,BLR,PK02,BK16,3,84.3677063,24.2834015,22.1000004,6.38651705,548,41.97,71.7412491,26.0149155,72.0914459,25.787941,1,1,1
VMH6L64352,BLR,PK02,BK16,1,84.2055817,24.3158264,22.1000004,6.45842695,548,41.97,71.773674,26.0149155,72.0622559,25.787941,1,1,1
VNH6L60558,BLR,MK01,BK16,3,84.0791245,24.3806763,22.3999996,6.36179781,548,41.97,71.773674,26.0441017,72.1887207,25.7263298,2,0,0
VNH6L60724,BLR,MK01,BK16,1,84.559021,24.3806763,22.5,6.61348343,548,41.97,71.8709488,26.0149155,72.2535706,25.7263298,2,0,1
VNH6L60902,BLR,MK01,BK16,6,79.9773026,24.6984444,23.1000004,6.55730343,548,41.97,72.1271133,25.8203659,72.1887207,25.7263298,1,0,0
VNH6L60664,BLR,MK01,BK16,3,79.2088242,24.6692619,23,6.41797781,548,41.97,72.1919632,25.5317802,71.9325562,25.629055,1,0,1
G4H6L00054,MAHINDRAG4,MK08,BK12,86,82.5389099,24.4098587,23.2000008,6.41123581,548,41.97,73.2490311,25.5642052,70.9727631,25.8527908,1,1,1
VMH6L64371,BLR,PK02,BK16,18,82.4448776,24.3482513,23.2000008,6.51685381,548,41.97,73.1517563,25.4993515,70.9079132,25.8527908,1,1,1
VNH6L60659,BLR,MK01,BK16,2,82.8274994,24.3482513,22.3999996,6.5505619,548,41.97,73.3106384,25.5642052,70.8754883,25.8852158,1,0,1
AZ06M85383,S101,MK09,BK11,30,83.0836639,24.3158264,22.1000004,6.42022467,548,41.97,72.798317,25.629055,70.9727631,25.9176407,1,1,1
AZH6L69665,S101,PK02,BK13,52,83.9169922,24.153698,22.3999996,6.41573048,548,41.97,72.7367096,25.5966301,70.9727631,25.9500656,1,1,1
AW06M77514,W207,MK08,BK12,11,84.2055817,24.153698,22.6000004,6.44269657,548,41.97,72.9280167,25.5642052,70.9727631,25.9176407,1,1,1
VNH6L60704,BLR,MK01,BK16,17,84.9124527,24.3806763,22.6000004,6.44044971,548,41.97,72.798317,25.787941,71.3229599,25.8527908,1,0,1
AWG6L10160,W207,MK08,BK12,13,84.2380066,24.5071335,22.2000008,6.58202267,548,41.97,72.2243881,26.1089516,71.5791245,25.9176407,2,1,0
VPH6L16488,BLRPICKUP,MK01,BK16,5,84.2704315,24.5071335,22.2000008,6.3505621,548,41.97,72.0946884,26.0765266,71.6439743,25.9500656,1,1,1
VNH6L60648,BLR,MK01,BK16,3,83.9494171,24.5719872,22.6000004,6.56629229,548,41.97,71.997406,26.1738014,71.773674,25.9500656,1,0,1
ARH6L59123,LTV,MK01,BK16,5,83.6608353,24.5719872,23,6.4494381,548,41.97,71.6147919,26.27108,71.9649811,25.9176407,1,0,0
VNH6L60591,BLR,MK01,BK16,1,83.4695206,24.5395622,23.1000004,6.46741581,548,41.97,71.6147919,26.2386513,71.9001312,25.9176407,1,0,1
VNH6L60600,BLR,MK01,BK16,2,84.0466919,24.4747086,23.2000008,6.42471933,548,41.97,71.8385239,26.1738014,71.997406,25.9176407,1,0,0
ARH6L59043,LTV,MK01,BK16,2,84.0466919,24.4422836,22.6000004,6.65168524,548,41.97,71.997406,26.2062263,72.1238708,25.9176407,1,0,0
ARH6L59097,LTV,MK01,BK16,2,84.5265884,24.4098587,22.1000004,6.60449457,548,41.97,71.8060989,26.1413765,72.1238708,25.8852158,1,0,1
VNH6L60897,BLR,MK01,BK16,2,84.782753,24.4422836,22.1000004,6.46292162,548,41.97,72.0946884,26.1738014,72.2211456,25.8852158,1,0,0
VNH6L60882,BLR,MK01,BK16,2,84.1731567,24.4098587,22.2999992,6.33483171,548,41.97,71.9357986,26.1738014,72.2859955,25.8527908,1,0,1
ARH6L59121,LTV,MK01,BK16,2,84.3352814,24.4098587,22.6000004,6.3505621,548,41.97,71.773674,26.0765266,72.2859955,25.8852158,1,0,0
ARH6L59087,LTV,MK01,BK16,1,84.2380066,24.4098587,22.6000004,6.5999999,548,41.97,71.9033737,26.0765266,72.2859955,25.8527908,1,0,1
VNH6L60889,BLR,MK01,BK16,964,89.4617386,22.8404694,22.6000004,6.58426952,523,42.66,73.3430634,24.9546051,68.7937775,26.3002625,1,0,0
ARH6L59075,LTV,MK01,BK16,2,89.4293137,22.8728943,22.7999992,6.67415714,523,42.66,73.2490311,24.9546051,68.8262024,26.3326874,1,0,1
ARH6L59089,LTV,MK01,BK16,2,89.4617386,22.8404694,23,6.55955076,523,42.66,73.281456,24.9546051,68.7937775,26.3651123,1,0,1
VNH6L60874,BLR,MK01,BK16,1,89.4617386,22.8404694,23.1000004,6.57078648,523,42.66,73.1517563,24.98703,68.7937775,26.3651123,1,0,0
